Longitude,Latitude,fid,CEC,Elevation,Slope,Aspect,Curvature,TWI,TPI,SR_L,NR_L,Treatment,NDVI_20170407,NDVI_20170507,NDVI_20170611,NDVI_20170701,NDVI_20170717,NDVI_20170819,NDVI_20170901,NDVI_20170916,NDVI_20170929,Yield
416609,4654785,55175,30.66459656,875.8093669,0.027901365,4.758861648,0.007655607,8.798888736,-0.018151454,A,B,AB,0.205962603,0.158471988,0.342463194,0.807055763,0.860362949,0.842745213,0.78557482,0.495959624,0.354351109,13919.71263
416723,4654785,55213,25.20644167,877.5392524,0.017548965,1.705661191,-0.005076735,6.551822556,0.048474869,A,A,AA,0.224822652,0.160259334,0.287465223,0.741656717,0.860140608,0.839842178,0.799412468,0.580531068,0.381196998,13383.44504
416846,4654785,55254,34.39863671,873.1334975,0.03419245,1.970335603,-0.006585165,10.10749594,-0.085858721,C,C,CC,0.183125375,0.183232376,0.379110607,0.814443019,0.858944052,0.845121126,0.799966757,0.580261409,0.371078443,16064.86455
416957,4654785,55291,33.87983025,871.3699476,0.008874979,2.394522746,-0.003552201,9.955474854,-0.030467872,A,C,AC,0.161220173,0.161768193,0.400694662,0.809950419,0.856611222,0.850820734,0.80270943,0.587095238,0.369220114,16168.98952
416912,4654785,55276,36.14243359,872.0341458,0.039633737,2.685621341,-0.005605388,7.809363524,0.044864226,C,D,CD,0.187606129,0.179766073,0.370561182,0.807100704,0.85596148,0.847419934,0.805181403,0.576337859,0.37644931,15858.3712
417173,4654791,54812,24.56857173,869.0032891,0.043763877,5.858330727,-0.0000615,9.213687897,-0.123580304,A,B,AB,0.179413305,0.14808837,0.39147839,0.80618011,0.844202382,0.841884611,0.791775629,0.520941032,0.350022636,13264.71726
417110,4654791,54791,25.7612968,872.1725532,0.071546733,1.129452825,-0.017072242,5.520134926,0.07275293,D,C,DC,0.197326578,0.168298831,0.350108557,0.810067383,0.858942093,0.853296325,0.809410653,0.562440167,0.377835163,16018.35553
416537,4654788,54875,33.66436386,875.711263,0.078974731,5.563981533,0.022400577,6.07541132,-0.061586816,A,B,AB,0.168695141,0.152435673,0.345510805,0.803025692,0.847669567,0.842754524,0.797420512,0.556806392,0.355395677,14833.06562
416501,4654788,54863,34.51072566,875.1674398,0.133642063,0.528570533,-0.017911255,5.412914276,-0.076062404,C,B,CB,0.203810531,0.167154099,0.362184744,0.813335811,0.865120752,0.846704542,0.812288034,0.576198581,0.372349966,15576.16441
416609,4654788,54899,30.75231001,875.9184977,0.027120111,4.631649494,0.007655607,8.583587011,-0.004340267,A,B,AB,0.199092082,0.160688726,0.353758656,0.802033471,0.85529533,0.835008665,0.77991834,0.490904941,0.345920225,13919.71263
416594,4654788,54894,31.56262483,875.6061673,0.016115019,4.018289487,0.001847544,13.50855986,-0.083908595,A,B,AB,0.16921566,0.169803723,0.373352001,0.797793874,0.852218565,0.835491073,0.793762785,0.530478197,0.344648899,15405.38411
416696,4654788,54928,24.99655384,877.8662381,0.00594037,3.11322093,-0.000140887,6.094198227,0.041936915,C,B,CB,0.218885157,0.181468323,0.294241903,0.756116969,0.857296465,0.840229588,0.81160707,0.636542683,0.446758182,14413.35815
416831,4654788,54973,34.98875809,873.7073229,0.033780452,1.99977982,-0.006315351,9.036468506,-0.05378633,B,D,BD,0.202125801,0.171044103,0.33519017,0.804909891,0.857772763,0.847361117,0.806278522,0.633790767,0.413965699,15643.31073
416927,4654788,55005,36.22737461,871.7557509,0.035080925,2.52229166,-0.007222179,7.588693142,0.045325879,C,D,CD,0.210145584,0.174825086,0.378146071,0.814465277,0.865825198,0.855559323,0.809073894,0.582522386,0.370835448,16290.39768
416876,4654788,54988,33.07664363,872.8772922,0.042771757,3.155430794,-0.000832135,7.210981369,0.058995996,C,D,CD,0.198557033,0.167745173,0.356436484,0.794093423,0.853212146,0.84704253,0.815256198,0.587565583,0.364557909,15871.16505
417008,4654788,55032,30.82639673,871.8604126,0.008248862,0.832323869,-0.002157138,5.887592634,0.074208267,A,C,AC,0.200832472,0.190252856,0.301969651,0.745732914,0.852369097,0.844284342,0.806432632,0.602908188,0.398556006,13767.68425
416936,4654788,55008,35.96348911,871.6670803,0.029931335,2.325422525,-0.007661699,8.29519558,0.004389258,C,D,CD,0.204351428,0.158962479,0.390530403,0.814445057,0.854204211,0.849170683,0.814433538,0.554134535,0.368765185,16516.87349
416549,4654803,53512,33.38781738,876.206014,0.04130813,5.353207429,0.017724632,4.568442345,0.230358015,B,A,BA,0.177188439,0.155967498,0.339597537,0.801998818,0.859261196,0.835505658,0.775182008,0.468978247,0.34287302,12888.69293
416693,4654803,53560,25.36187935,877.9193658,0.006399518,1.795560479,-0.002538635,7.091251055,0.013976074,D,D,DD,0.195048029,0.197641727,0.28733199,0.738242977,0.869090104,0.848933831,0.807894694,0.625170733,0.405704537,16097.77441
416660,4654803,53549,27.01562309,877.8213298,0.032201268,3.346164465,-0.00072851,5.35644865,0.106454886,D,D,DD,0.196244086,0.167926504,0.315329327,0.79911839,0.860420874,0.846749204,0.805545512,0.555949462,0.37289002,15393.46215
416795,4654803,53594,31.76352331,875.0586344,0.040360134,2.067447186,-0.010612395,7.525370121,-0.003729785,B,D,BD,0.211246356,0.189575277,0.292882983,0.778570933,0.857841206,0.852475403,0.811224164,0.642277593,0.423507869,16429.71607
416747,4654803,53578,26.16121886,876.7842882,0.031203672,1.26871419,-0.005665074,7.442557335,-0.049830567,C,B,CB,0.187614659,0.176081996,0.312168265,0.785102668,0.853589463,0.842965849,0.807936364,0.600822497,0.388167763,15357.20465
416882,4654803,53623,31.93118286,873.3135579,0.013799381,2.001784801,-0.004596419,7.119799614,0.078941703,C,D,CD,0.213846663,0.153542208,0.324560528,0.786186778,0.856936148,0.847280074,0.803972691,0.560317152,0.368822697,16278.79586
416996,4654803,53661,30.38804796,871.6725871,0.014717638,6.003700733,0.001599222,6.439085484,0.005530371,A,C,AC,0.195494915,0.16350773,0.344759563,0.791115484,0.856475795,0.839930451,0.813991298,0.587081302,0.378192255,14628.09988
416954,4654803,53647,33.57734553,871.4641045,0.019470369,1.967259844,-0.005430319,9.341304143,-0.028421322,B,D,BD,0.181064094,0.184436974,0.39727065,0.822852743,0.861454999,0.851758581,0.803493958,0.590029437,0.363048423,16177.22102
417062,4654803,53683,28.8707589,871.9979451,0.061944347,5.491488457,0.009805955,6.000814915,-0.021723634,D,C,DC,0.210761312,0.181732722,0.352979611,0.816684111,0.865984605,0.848826106,0.806218124,0.624119853,0.415746021,16500.4087
417182,4654803,53723,29.66629219,868.8477851,0.037413046,5.759394169,0.000721496,6.352431297,0.056161523,A,B,AB,0.162820504,0.161799451,0.351479906,0.805857201,0.851921733,0.832377695,0.793584011,0.585131322,0.363962818,15519.05702
417113,4654803,53700,27.41858122,871.3140123,0.084593413,0.858377894,-0.017096228,5.391720613,0.0906138,D,C,DC,0.180523452,0.164466097,0.358527274,0.807140494,0.859567105,0.846738302,0.792999378,0.515826485,0.342745848,15070.57256
416654,4654806,53276,27.25543594,877.8384264,0.023330942,3.530080954,0.001176349,5.427608013,0.120872883,D,D,DD,0.193117731,0.164082547,0.316995081,0.803447462,0.862646642,0.848990932,0.80217502,0.552185028,0.353101828,15133.71959
416615,4654806,53263,30.47144402,876.1746148,0.052674424,4.21944046,0.01461647,6.542089462,-0.05435586,D,D,DD,0.183886261,0.183518223,0.389501689,0.822638866,0.856986257,0.840964241,0.786393906,0.514077574,0.344715514,13716.76746
416729,4654806,53301,25.33622403,877.2219442,0.02832246,1.065589686,-0.005637603,6.624535402,0.013546973,C,B,CB,0.202960632,0.196552123,0.302663958,0.762429335,0.86404669,0.849534691,0.807074504,0.609377962,0.391360871,15664.48082
416816,4654806,53330,33.90128793,874.4566176,0.039117686,2.026115894,-0.008957095,7.856382847,-0.048737403,B,D,BD,0.207904804,0.184988445,0.348623414,0.799035566,0.855242638,0.843096315,0.807157818,0.623208865,0.402327243,15770.0315
416777,4654806,53317,29.05610402,875.7545098,0.037391853,2.017576456,-0.008175811,7.86824894,-0.019973243,C,B,CB,0.206498834,0.177481965,0.31690056,0.776497249,0.866235212,0.8461349,0.810543301,0.578279049,0.362633525,15708.05244
416921,4654806,53365,34.74311447,872.2921346,0.037025433,2.491797209,-0.008352004,9.732951164,-0.138932422,C,D,CD,0.185829967,0.193554877,0.325326457,0.794699983,0.864667246,0.847417209,0.811360425,0.590343584,0.389040849,16348.32884
416870,4654806,53348,31.60956722,873.5099487,0.013370129,2.629162073,-0.004768599,11.01095867,-0.061503321,C,D,CD,0.199170555,0.161993294,0.305375776,0.794524281,0.86053676,0.840448066,0.819605138,0.575639103,0.36338404,15041.94218
417020,4654806,53398,31.25165961,871.2666287,0.03204133,0.692171633,-0.008235835,7.931903839,-0.041499708,B,C,BC,0.216198644,0.204640941,0.291600182,0.727741111,0.862888783,0.848676661,0.803655213,0.597363879,0.394284739,14758.65284
417140,4654806,53438,30.06781896,869.5216336,0.072099477,0.779614985,-0.012194419,5.831408978,0.032613378,A,B,AB,0.182398771,0.159697986,0.386349368,0.816395267,0.853154898,0.837459405,0.808163847,0.611421495,0.397030392,13610.26853
417056,4654806,53410,29.62705358,871.598877,0.054857228,5.427354813,0.009703882,5.862164497,0.014357715,C,B,CB,0.208683424,0.18844403,0.32334644,0.797690821,0.856616772,0.845906868,0.810260065,0.618530948,0.410028029,16520.50257
417185,4654806,53453,31.11157905,868.7955526,0.047435027,6.142465591,-0.000782127,6.687497139,0.015257812,A,B,AB,0.168374439,0.15833629,0.345156873,0.792122786,0.84875644,0.831962938,0.795157193,0.59889693,0.384278588,15359.44802
416456,4654803,53481,32.33332147,877.4313897,0.032245789,0.374537706,-0.010658289,4.287153244,0.244667575,C,C,CC,0.186140691,0.152666882,0.326657606,0.775654936,0.846374939,0.834350648,0.798695661,0.558906643,0.375230419,13112.50986
416516,4654797,54046,35.83989631,874.3498806,0.049197845,6.11370182,0.002898495,10.66726494,-0.174915045,C,C,CC,0.170598127,0.180743516,0.378360479,0.822151387,0.851140468,0.848100915,0.802634775,0.572045478,0.332625571,13028.27762
416441,4654797,54021,33.42934291,877.8082818,0.020237228,4.712388992,0.008691811,5.693486214,0.179669917,C,C,CC,0.181738181,0.170224953,0.362979649,0.790318255,0.841986329,0.835819261,0.794009181,0.582380261,0.409421762,14055.18459
416567,4654797,54063,31.88235092,876.5333252,0.018604979,1.735028744,-0.004025016,5.468058109,0.126356646,B,A,BA,0.19967101,0.159252292,0.374572619,0.820792238,0.851407379,0.848995,0.79457805,0.516188061,0.335878941,14594.23915
416711,4654797,54111,25.05333604,877.665663,0.014075618,0.689895034,-0.004101933,5.50579071,0.069523245,C,B,CB,0.208347685,0.194299353,0.294067998,0.758146872,0.86368123,0.844514099,0.815718674,0.622604036,0.410312006,14782.62503
416618,4654797,54080,30.43034977,876.193807,0.030805262,4.555334409,0.012667245,7.728075186,-0.04837884,D,D,DD,0.190790694,0.169641318,0.401552935,0.824779256,0.859612653,0.834999774,0.781700198,0.475748,0.339840423,12442.11271
416741,4654797,54121,25.79604255,876.9016588,0.034958668,1.196118474,-0.00693093,5.601140499,0.05005078,C,B,CB,0.204978736,0.204224784,0.320832121,0.778838155,0.856929589,0.836474851,0.803070857,0.604283761,0.396016637,17223.28448
416891,4654797,54171,33.08269967,872.8877089,0.034327164,1.917029738,-0.006693736,6.032720566,0.132032722,C,D,CD,0.197449191,0.163259117,0.342001342,0.813062203,0.859225111,0.844075676,0.802660506,0.591275774,0.391264448,16121.36081
416993,4654797,54205,30.46039009,871.7400648,0.021668481,5.786492825,0.003337611,6.104546865,0.03462627,A,C,AC,0.195415545,0.162823902,0.337124236,0.800544658,0.854933257,0.841886557,0.809590926,0.590098813,0.403280021,14881.85384
416951,4654797,54191,34.253877,871.4915025,0.021250546,2.041177511,-0.005440357,8.745227814,-0.004035156,C,D,CD,0.176468253,0.176305753,0.387038338,0.8225999,0.853894313,0.854262397,0.81028374,0.57523453,0.363629693,16171.19982
417095,4654797,54239,25.97467804,872.7491591,0.054541945,0.64905709,-0.008642612,4.896077156,0.165581837,D,C,DC,0.216693471,0.171162346,0.349647992,0.821735062,0.854898329,0.844137809,0.808653208,0.599679006,0.408014618,17450.05507
417044,4654797,54222,30.99200969,871.4984809,0.049716548,5.659794648,0.007971473,6.431801637,-0.055773308,D,C,DC,0.212394469,0.171320439,0.307662459,0.788572045,0.860647603,0.847284188,0.820880928,0.662990263,0.454595926,14601.06316
417161,4654797,54261,26.55361154,869.0247057,0.048749331,1.129209042,-0.009645949,6.232498646,0.001837891,A,B,AB,0.202360723,0.168370609,0.387871748,0.82184227,0.847627386,0.834086609,0.784194132,0.532039435,0.354999446,15125.66151
416567,4654800,53790,31.9119517,876.5954183,0.014012362,1.573498885,-0.003940039,5.445523421,0.116686394,B,A,BA,0.199200063,0.152944511,0.366816241,0.816601086,0.851287888,0.847367698,0.787424991,0.507490519,0.337601766,14594.23915
416492,4654800,53765,34.73262617,874.9225803,0.116301271,0.778531929,-0.018442531,5.888290405,0.001056511,C,C,CC,0.181122449,0.165203897,0.382491712,0.814707529,0.860952403,0.840807123,0.806136397,0.574595911,0.339084395,16735.84696
416600,4654800,53801,31.24588309,875.7431573,0.028912398,4.841748079,0.008394841,10.27776623,-0.067758724,B,A,BA,0.191824926,0.159623251,0.382765369,0.819689607,0.848645651,0.836687776,0.781502425,0.483312236,0.337834202,12106.83635
416750,4654800,53851,26.4277632,876.7242093,0.025540765,1.321390827,-0.005161169,7.332683086,-0.019860579,C,B,CB,0.204133416,0.174786711,0.315363529,0.797202184,0.853944595,0.840122131,0.805955406,0.600490948,0.392234292,14091.82396
416681,4654800,53828,26.00339529,877.845954,0.014171157,2.791570346,-0.002650072,6.505598545,0.013210157,D,D,DD,0.186364872,0.192323726,0.303306137,0.763401537,0.856193403,0.846507815,0.814102136,0.6295417,0.413970928,14804.22656
416834,4654800,53879,34.20626831,873.8131985,0.028037972,2.191094902,-0.006039966,9.199837897,0.004379948,B,D,BD,0.19712855,0.184565213,0.374471235,0.80953299,0.855319673,0.850401682,0.808670753,0.619096099,0.402247992,15272.26152
416780,4654800,53861,29.77103806,875.6230672,0.039564859,1.996110757,-0.009295317,7.804176331,-0.006563053,C,B,CB,0.211484118,0.183784915,0.31943649,0.783710855,0.857582874,0.847935041,0.809303171,0.629303967,0.400544039,16736.10458
416885,4654800,53896,32.33056598,873.2290378,0.02036207,1.802075942,-0.004970521,7.160062313,0.078892122,C,D,CD,0.201243274,0.159841495,0.326042506,0.797774193,0.856933655,0.850258706,0.813127486,0.586774121,0.38528754,16715.15078
417038,4654800,53947,31.38201205,871.3612264,0.041041346,5.873798741,0.003443953,7.306311554,-0.075007315,A,C,AC,0.212581555,0.177122944,0.300353404,0.764610685,0.865175644,0.845519111,0.815694933,0.659287467,0.446053663,15996.41849
416996,4654800,53933,30.43889618,871.6932576,0.016696489,6.029510021,0.001869845,6.456806183,0.008120605,A,C,AC,0.208295861,0.167140988,0.342270193,0.790444431,0.855110513,0.839281067,0.808677572,0.592171267,0.388682707,14628.09988
417104,4654800,53969,26.5069419,872.1050686,0.074194935,0.836704486,-0.015253319,5.252976947,0.107325903,D,C,DC,0.214805852,0.153529812,0.35285783,0.812568494,0.858013902,0.845504604,0.79047733,0.562055225,0.37107386,15037.3341
417203,4654800,54002,30.15656768,869.104187,0.068685201,5.910935932,0.008381839,6.914407041,-0.129979091,A,B,AB,0.182055149,0.17060756,0.318114984,0.736170632,0.827539192,0.825281394,0.785752009,0.598525587,0.404220191,12300.8359
416744,4654815,52496,25.66313722,876.781033,0.017163806,1.22096516,-0.002112401,8.168166902,-0.027669022,C,A,CA,0.205318153,0.209797874,0.301183986,0.76978806,0.864801935,0.846177884,0.8044609,0.561022017,0.355533015,14362.0947
416867,4654815,52537,31.22539435,873.4975857,0.031474195,2.438607295,-0.006514722,7.176781495,0.001694857,C,C,CC,0.202500624,0.164029123,0.324802627,0.783333822,0.862445246,0.843757592,0.811534345,0.576166752,0.359383718,15154.00409
416822,4654815,52522,33.72767682,874.343438,0.038549493,2.248251597,-0.005365013,8.148731709,-0.022904818,C,C,CC,0.179150217,0.171781151,0.370054924,0.805732229,0.859361558,0.845526686,0.807899234,0.560757349,0.366859761,15670.20017
416945,4654815,52563,33.26588991,871.7711589,0.039870867,2.150232077,-0.009978326,7.89335839,-0.086857422,C,B,CB,0.201755002,0.181517,0.353929178,0.813747473,0.861094172,0.851261625,0.81255733,0.576651585,0.381329674,15285.60969
417062,4654815,52602,29.27309714,871.609375,0.042507542,5.401843707,0.005069751,6.4656202,-0.01446097,B,A,BA,0.198208343,0.176326536,0.347469772,0.800954459,0.855268368,0.846421854,0.804532601,0.588654495,0.388915724,16200.8414
417014,4654815,52586,30.80547587,871.4244046,0.031158827,1.483657347,-0.008743382,6.42848285,0.023928709,C,D,CD,0.215625811,0.174171453,0.311854385,0.776410973,0.866018237,0.855084217,0.806029918,0.561778765,0.356646939,15131.2883
417131,4654815,52625,31.78140089,869.6798435,0.067537139,0.812973777,-0.011332644,6.312681993,-0.0269583,A,B,AB,0.195000975,0.170926626,0.371297835,0.815950446,0.860192371,0.848431176,0.801626177,0.606394629,0.381647246,15684.93665
417083,4654815,52609,27.3947845,871.9818522,0.056432738,4.189651845,-0.002796126,6.011299663,0.017492838,B,A,BA,0.223806424,0.160619951,0.356138904,0.806180703,0.85774689,0.845853371,0.780058061,0.518270789,0.349607792,14148.64826
417179,4654815,52641,34.21324666,868.5718384,0.017877306,6.180730184,-0.001075601,9.394967927,-0.044311534,A,B,AB,0.170239473,0.163488484,0.370449518,0.796018412,0.849765966,0.836592472,0.790011362,0.569991464,0.368656415,16177.85802
416492,4654812,52681,35.61503516,874.1866184,0.09242063,0.747797608,-0.010787036,11.80630207,-0.115932517,C,C,CC,0.17505715,0.147631703,0.365583851,0.815022197,0.860370795,0.841359512,0.807877092,0.564220723,0.34546987,17174.43086
416636,4654812,52729,28.17883322,877.2641195,0.054409977,4.174245834,0.006003094,5.57572031,0.07117676,D,D,DD,0.203323293,0.162616396,0.34838516,0.806082111,0.863868169,0.844721247,0.800748886,0.52396724,0.348895783,14828.72916
416597,4654812,52716,31.21592437,875.773112,0.026921943,4.325165272,0.010121011,14.29038239,-0.122687109,B,A,BA,0.198885154,0.179346589,0.397852519,0.821255086,0.848320332,0.84140063,0.795429698,0.560308741,0.36529451,12469.41556
416786,4654818,52241,29.95607164,875.7556085,0.036691852,1.925939918,-0.009835663,6.521813869,0.053717285,C,C,CC,0.22260941,0.169087264,0.297581443,0.784444498,0.86121062,0.837211301,0.801360623,0.549543055,0.359925365,14030.50658
416747,4654818,52228,25.8206164,876.7770928,0.012078125,1.320909262,-0.001846162,8.717211723,-0.029625196,C,A,CA,0.20137091,0.189000717,0.296823295,0.764458571,0.868159582,0.852462105,0.798025539,0.546131614,0.345721288,14054.15525
416864,4654818,52267,31.22291311,873.6602715,0.031191025,2.397408406,-0.006907955,7.266731739,0.00178737,C,C,CC,0.206996062,0.166459305,0.329116068,0.787720229,0.862445979,0.841903453,0.808397103,0.587226076,0.369959233,15380.14526
